"TABLE_CATALOG","TABLE_SCHEMA","TABLE_NAME","TABLE_TYPE"
EDU_NUCE,dbo,CNCD_DM_HoSo,BASE TABLE
EDU_NUCE,dbo,EX_HistoryResetDangNhap,BASE TABLE
EDU_NUCE,dbo,TKB_LichThi_GiangVienThanhTra,BASE TABLE
EDU_NUCE,dbo,TKB_LichHoc_KeHoachGiangDay,BASE TABLE
EDU_NUCE,dbo,DT_TN_QuyDinhChuanDauRaChung,BASE TABLE
EDU_NUCE,dbo,TS_DM_Huyen,BASE TABLE
EDU_NUCE,dbo,DT_ChiTietKhungHocKy,BASE TABLE
EDU_NUCE,dbo,NK_DoiMaSinhVien,BASE TABLE
EDU_NUCE,dbo,DT_NhanSuThamGiaKySoBangDiem,BASE TABLE
EDU_NUCE,dbo,TS_DM_DoiTuongTheoPhuongXaDanToc,BASE TABLE
EDU_NUCE,dbo,KS_DoiTuongKS,BASE TABLE
EDU_NUCE,dbo,BK_DuKienXetTuyenDH,BASE TABLE
EDU_NUCE,dbo,NK_KC_CRM_Lead,BASE TABLE
EDU_NUCE,dbo,DM_QuanHeGiaDinh,BASE TABLE
EDU_NUCE,dbo,ES_Ext_CauTraLoiThuTu,BASE TABLE
EDU_NUCE,dbo,NK_KC_Lemon_Student,BASE TABLE
EDU_NUCE,dbo,CNCD_DotDangKyChuyenDiem,BASE TABLE
EDU_NUCE,dbo,DT_GiangVienChuNhiemLopHoc,BASE TABLE
EDU_NUCE,dbo,BK_KetQuaThi,BASE TABLE
EDU_NUCE,dbo,TS_DM_TrangThaiHoSoThongBaoTT,BASE TABLE
EDU_NUCE,dbo,DM_DotThucTap,BASE TABLE
EDU_NUCE,dbo,CNCD_QuyetDinhChiTiet,BASE TABLE
EDU_NUCE,dbo,EX_HistoryResetMatKhau,BASE TABLE
EDU_NUCE,dbo,QLTD_DM_LoaiDon,BASE TABLE
EDU_NUCE,dbo,TKB_TienDoDaoTao,BASE TABLE
EDU_NUCE,dbo,DT_TN_SinhVienNoQuyetToan,BASE TABLE
EDU_NUCE,dbo,TKB_KeHoachNghiLe,BASE TABLE
EDU_NUCE,dbo,DT_CTK_ChiTietNhomTuChon,BASE TABLE
EDU_NUCE,dbo,NK_DT_CapNhatTrangThaiSinhVien,BASE TABLE
EDU_NUCE,dbo,DM_HeSoMonVanHoa,BASE TABLE
EDU_NUCE,dbo,DT_CapNhanThe,BASE TABLE
EDU_NUCE,dbo,DTBD_DS_DiemThanhPhan,BASE TABLE
EDU_NUCE,dbo,KS_DotKS,BASE TABLE
EDU_NUCE,dbo,BK_KetQuaThiXetTuyenCD,BASE TABLE
EDU_NUCE,dbo,TKB_LHP_PhongHocDuKien,BASE TABLE
EDU_NUCE,dbo,ES_Ext_DangKyThi,BASE TABLE
EDU_NUCE,dbo,NK_KT_MienGiamPhatSinh_Log,BASE TABLE
EDU_NUCE,dbo,DM_CachXetTotNghiepNhomTuChon,BASE TABLE
EDU_NUCE,dbo,DT_LichSuDongBoITest,BASE TABLE
EDU_NUCE,dbo,TS_DM_KhungHoSo,BASE TABLE
EDU_NUCE,dbo,DT_ChuongTrinhKhung,BASE TABLE
EDU_NUCE,dbo,HT_QuyTrinhPhanQuyen,BASE TABLE
EDU_NUCE,dbo,DT_HanCheThaoTac,BASE TABLE
EDU_NUCE,dbo,BK_KetQuaThiXetTuyenDH,BASE TABLE
EDU_NUCE,dbo,DM_LoaiThucTap,BASE TABLE
EDU_NUCE,dbo,DM_TieuChiXetDanhHieuLopHoc,BASE TABLE
EDU_NUCE,dbo,EX_HistoryResetThiLai,BASE TABLE
EDU_NUCE,dbo,DT_ApDungKeHoachDangKyLuanVan,BASE TABLE
EDU_NUCE,dbo,Exam_NganHangCauHoi_ChiaSe,BASE TABLE
EDU_NUCE,dbo,DT_CTK_NhomTuChon,BASE TABLE
EDU_NUCE,dbo,NK_HuyPhieuChi,BASE TABLE
EDU_NUCE,dbo,DM_HinhThucThi,BASE TABLE
EDU_NUCE,dbo,ES_Chuong,BASE TABLE
EDU_NUCE,dbo,BK_ThiSinhTrungTuyen,BASE TABLE
EDU_NUCE,dbo,DM_DayNha,BASE TABLE
EDU_NUCE,dbo,ES_Ext_DangNhapThi,BASE TABLE
EDU_NUCE,dbo,DM_ChiTietTemplateChuongTrinhKhung,BASE TABLE
EDU_NUCE,dbo,TKB_LichHocGiangVien_DiemDanh,BASE TABLE
EDU_NUCE,dbo,DT_TongKetKhoaHocVanHoa,BASE TABLE
EDU_NUCE,dbo,TS_DM_NgoaiNguMienThi,BASE TABLE
EDU_NUCE,dbo,DM_MonHoc,BASE TABLE
EDU_NUCE,dbo,KS_KetQuaKS,BASE TABLE
EDU_NUCE,dbo,BK_XetTuyenNguyenVong,BASE TABLE
EDU_NUCE,dbo,TMP_HUCE_NopBanCung,BASE TABLE
EDU_NUCE,dbo,DM_NCS_LoaiBaoCao,BASE TABLE
EDU_NUCE,dbo,CNCD_ThanhVienHoiDong,BASE TABLE
EDU_NUCE,dbo,EX_ImportDiemLHP,BASE TABLE
EDU_NUCE,dbo,DT_DeXuatKhenThuongSinhVien,BASE TABLE
EDU_NUCE,dbo,QLTD_MauDon_CaiDatQuyTrinh,BASE TABLE
EDU_NUCE,dbo,DM_LoaiQuyetDinh,BASE TABLE
EDU_NUCE,dbo,HT_ResourceColumns,BASE TABLE
EDU_NUCE,dbo,DT_HocKyMienGiam,BASE TABLE
EDU_NUCE,dbo,NK_KT_HuyChiTietSoThu,BASE TABLE
EDU_NUCE,dbo,DM_HinhThucXuLy,BASE TABLE
EDU_NUCE,dbo,CC_ChiTietLichHoc,BASE TABLE
EDU_NUCE,dbo,DTBD_KT_ChiTietSoThu,BASE TABLE
EDU_NUCE,dbo,TKB_XinPhongTuDo,BASE TABLE
EDU_NUCE,dbo,ES_Ext_DeThi,BASE TABLE
EDU_NUCE,dbo,DM_Template_KhoiKienThuc,BASE TABLE
EDU_NUCE,dbo,TX_KT_SoChiSoDuTheXe,BASE TABLE
EDU_NUCE,dbo,DT_TongKetNamHoc,BASE TABLE
EDU_NUCE,dbo,KS_LoaiCauHoi,BASE TABLE
EDU_NUCE,dbo,DM_NganhThucTap,BASE TABLE
EDU_NUCE,dbo,CNCD_QuyetDinhThanhLapHoiDongChiTiet,BASE TABLE
EDU_NUCE,dbo,DT_DKLV_BaoCaoKeHoach,BASE TABLE
EDU_NUCE,dbo,TS_LTDK_PhongThi,BASE TABLE
EDU_NUCE,dbo,TKB_LopHocPhanGhep,BASE TABLE
EDU_NUCE,dbo,DM_CaHoc_HocKy,BASE TABLE
EDU_NUCE,dbo,TS_DM_PhongThi,BASE TABLE
EDU_NUCE,dbo,DT_HoTroChiPhiHocTap,BASE TABLE
EDU_NUCE,dbo,NK_DT_CapNhatTrangThaiSinhVien_BAK,BASE TABLE
EDU_NUCE,dbo,NK_KT_KC_NhatKyKetChuyen,BASE TABLE
EDU_NUCE,dbo,DM_HoSoTuyenSinh,BASE TABLE
EDU_NUCE,dbo,ES_CauHoi,BASE TABLE
EDU_NUCE,dbo,CC_ChungChiSinhVien,BASE TABLE
EDU_NUCE,dbo,DTBD_KT_SoThu,BASE TABLE
EDU_NUCE,dbo,ES_Ext_DiemThi,BASE TABLE
EDU_NUCE,dbo,TKB_LH_NhatKyThamGiaLopHocTrucTuyen,BASE TABLE
EDU_NUCE,dbo,DM_Template_LoaiMonHoc,BASE TABLE
EDU_NUCE,dbo,HT_TinhHuyenXaBackup,BASE TABLE
EDU_NUCE,dbo,DT_TuiBaiThiPhanQuyen,BASE TABLE
EDU_NUCE,dbo,NK_HuyDangKyHocPhan,BASE TABLE
EDU_NUCE,dbo,KS_LoaiCauTLKS,BASE TABLE
EDU_NUCE,dbo,DM_NoiDungThamDinh,BASE TABLE
EDU_NUCE,dbo,DM_LoaiHinhGiangDay,BASE TABLE
EDU_NUCE,dbo,CNCD_DM_DoiTuongChuyenDiem,BASE TABLE
EDU_NUCE,dbo,EX_LoaiGiayNhanDang,BASE TABLE
EDU_NUCE,dbo,DT_KeHoachDangKyLuanVan,BASE TABLE
EDU_NUCE,dbo,QLTD_DM_TrangThaiXuLy,BASE TABLE
EDU_NUCE,dbo,NK_HK2_ChuyenSangHocLai,BASE TABLE
EDU_NUCE,dbo,TS_CauHinhDKXetTuyenBoSung,BASE TABLE
EDU_NUCE,dbo,EX_EXT_ChamThiGiay,BASE TABLE
EDU_NUCE,dbo,TS_DM_PhuongXa,BASE TABLE
EDU_NUCE,dbo,NK_KT_KC_SoChi,BASE TABLE
EDU_NUCE,dbo,DM_KhenThuong,BASE TABLE
EDU_NUCE,dbo,CC_DangKyLuyenThi,BASE TABLE
EDU_NUCE,dbo,ES_Ext_DiemThiChiTiet,BASE TABLE
EDU_NUCE,dbo,DM_Template_NhomTuChon,BASE TABLE
EDU_NUCE,dbo,DT_DongBoDuLieuThiITest,BASE TABLE
EDU_NUCE,dbo,DT_TuiDanhPhach,BASE TABLE
EDU_NUCE,dbo,KT_ChiTietSoThu,BASE TABLE
EDU_NUCE,dbo,TS_ThiSinhOnlineQuanHeGiaDinh,BASE TABLE
EDU_NUCE,dbo,DT_KeHoachToChucThi,BASE TABLE
EDU_NUCE,dbo,KTX_TS_TaiSanGiuong,BASE TABLE
EDU_NUCE,dbo,DT_SinhVien_TrangThai_BAK,BASE TABLE
EDU_NUCE,dbo,KS_NhomCauHoiKS,BASE TABLE
EDU_NUCE,dbo,TKB_PhongHocUuTien,BASE TABLE
EDU_NUCE,dbo,DT_DangKyThucTap,BASE TABLE
EDU_NUCE,dbo,DM_PhuongThucGiangDay,BASE TABLE
EDU_NUCE,dbo,CNCD_QuyetDinh,BASE TABLE
EDU_NUCE,dbo,EX_LoaiGiayNhanDangChiTiet,BASE TABLE
EDU_NUCE,dbo,DT_KeHoachDangKyLuanVanChiTiet,BASE TABLE
EDU_NUCE,dbo,NK_DangKyKhoiPhucHocPhan,BASE TABLE
EDU_NUCE,dbo,DT_DS_QuyUocCotDiem,BASE TABLE
EDU_NUCE,dbo,DM_NganHang,BASE TABLE
EDU_NUCE,dbo,EX_EXT_ChamThiGiayChiTiet,BASE TABLE
EDU_NUCE,dbo,NK_KT_KC_SoThuNganHang,BASE TABLE
EDU_NUCE,dbo,DM_KhoanChi,BASE TABLE
EDU_NUCE,dbo,ES_Ext_LichThiNgoaiChiTiet,BASE TABLE
EDU_NUCE,dbo,DM_TemplateChuongTrinhKhung,BASE TABLE
EDU_NUCE,dbo,DT_DangKyGiaHanThoiGianDaoTao,BASE TABLE
EDU_NUCE,dbo,DT_XetCapGDTC_GDQP,BASE TABLE
EDU_NUCE,dbo,__MigrationLog,BASE TABLE
EDU_NUCE,dbo,TS_DM_Tinh,BASE TABLE
EDU_NUCE,dbo,KT_SoThuHocPhi,BASE TABLE
EDU_NUCE,dbo,DT_KetQuaDiemThanhPhan,BASE TABLE
EDU_NUCE,dbo,KS_PhieuKS,BASE TABLE
EDU_NUCE,dbo,DT_NCS_BaoCao,BASE TABLE
EDU_NUCE,dbo,EX_CauHoiHTML,BASE TABLE
EDU_NUCE,dbo,CNCD_HoSoDangKyChuyenDiem,BASE TABLE
EDU_NUCE,dbo,EX_LogBaiThiSinhVien,BASE TABLE
EDU_NUCE,dbo,TKB_KhaiBaoCapNhatLHP,BASE TABLE
EDU_NUCE,dbo,TS_DM_KyHieuTinh,BASE TABLE
EDU_NUCE,dbo,DM_ChiTietLopHocDotDeXuatThongTinSV,BASE TABLE
EDU_NUCE,dbo,DM_ChiTietDotDangKyMoMon,BASE TABLE
EDU_NUCE,dbo,NK_MienGiamHP,BASE TABLE
EDU_NUCE,dbo,DM_KhoanThuTuDo,BASE TABLE
EDU_NUCE,dbo,CC_DangKyThiChungChiAnhVan,BASE TABLE
EDU_NUCE,dbo,DM_LoaiNhatKySuaDiem,BASE TABLE
EDU_NUCE,dbo,ES_Ext_NhanSuDotThi,BASE TABLE
EDU_NUCE,dbo,DM_TemplateMonHocRangBuoc,BASE TABLE
EDU_NUCE,dbo,DT_NoiDungSHCN,BASE TABLE
EDU_NUCE,dbo,DT_XetDanhHieuDot,BASE TABLE
EDU_NUCE,dbo,DM_LopHoc,BASE TABLE
EDU_NUCE,dbo,TS_DM_BangCap,BASE TABLE
EDU_NUCE,dbo,KT_ThongTinNhapHocOnline,BASE TABLE
EDU_NUCE,dbo,DT_TN_ChiTietHaBacTotNghiep,BASE TABLE
EDU_NUCE,dbo,DM_LinhVuc,BASE TABLE
EDU_NUCE,dbo,KS_QuyUocXepLoaiKSGV,BASE TABLE
EDU_NUCE,dbo,DT_NCS_ThamDinhXetTotNghiep,BASE TABLE
EDU_NUCE,dbo,EX_CauTraLoiHTML,BASE TABLE
EDU_NUCE,dbo,CNCD_DangKyChuyenDiemChiTiet,BASE TABLE
EDU_NUCE,dbo,EX_MauGiayNhanDang,BASE TABLE
EDU_NUCE,dbo,DT_XetDanhHieuKhoaHoc,BASE TABLE
EDU_NUCE,dbo,DT_KhoaDiem,BASE TABLE
EDU_NUCE,dbo,__SchemaSnapshot,BASE TABLE
EDU_NUCE,dbo,TS_DM_TrinhDoNgoaiNgu,BASE TABLE
EDU_NUCE,dbo,DT_KetQuaHocTapMonHoc_TMP,BASE TABLE
EDU_NUCE,dbo,DM_ChiTietDotDeXuatXetTotNghiep,BASE TABLE
EDU_NUCE,dbo,OP_DoiChieuSoThu,BASE TABLE
EDU_NUCE,dbo,DM_KhoiKienThuc,BASE TABLE
EDU_NUCE,dbo,DT_CauHinhGetKetQuaHocTap,BASE TABLE
EDU_NUCE,dbo,DT_MonHocTuongDuong,BASE TABLE
EDU_NUCE,dbo,ES_Ext_NhanSuLichThi,BASE TABLE
EDU_NUCE,dbo,DT_NoiDungSHCNChiTiet,BASE TABLE
EDU_NUCE,dbo,DT_ChiTietPhanMonLopHoc,BASE TABLE
EDU_NUCE,dbo,DT_KetQuaDanhGiaRenLuyen,BASE TABLE
EDU_NUCE,dbo,TKB_CoSoXepLich,BASE TABLE
EDU_NUCE,dbo,KS_ThongTinNguoiKS,BASE TABLE
EDU_NUCE,dbo,EX_History,BASE TABLE
EDU_NUCE,dbo,DT_CauHinhCanhBaoHocVu,BASE TABLE
EDU_NUCE,dbo,DM_CauLacBoSinhVien,BASE TABLE
EDU_NUCE,dbo,EX_MauGiayNhanDangChiTiet,BASE TABLE
EDU_NUCE,dbo,QLTD_MauDon_PhanQuyenPhuTrachPhongBan,BASE TABLE
EDU_NUCE,dbo,EX_EXT_ThiSinh,BASE TABLE
EDU_NUCE,dbo,DT_CTK_KhoiKienThuc,BASE TABLE
EDU_NUCE,dbo,DT_XetHocBongKhoaHoc,BASE TABLE
EDU_NUCE,dbo,TS_DuKienXetTuyenCD,BASE TABLE
EDU_NUCE,dbo,DM_ChiTietHoSoDeXuatXetTotNghiep,BASE TABLE
EDU_NUCE,dbo,OP_NhatKyThayDoiGiaoDich,BASE TABLE
EDU_NUCE,dbo,DM_KhoiNganh,BASE TABLE
EDU_NUCE,dbo,DM_SinhVienDongBoNopLuanVan,BASE TABLE
EDU_NUCE,dbo,BC_ChotDuLieu_TaiChinh,BASE TABLE
EDU_NUCE,dbo,DM_NguonDongBoRenLuyen,BASE TABLE
EDU_NUCE,dbo,CC_DangKyThiChungChiTinHoc,BASE TABLE
EDU_NUCE,dbo,DT_ChiTietMonHocModule,BASE TABLE
EDU_NUCE,dbo,ES_Ext_NhanSuThiTracNghiem,BASE TABLE
EDU_NUCE,dbo,DT_SinhVienMienMonHoc,BASE TABLE
EDU_NUCE,dbo,DT_PhanMonLopHoc,BASE TABLE
EDU_NUCE,dbo,DT_KhenThuongSinhVien,BASE TABLE
EDU_NUCE,dbo,DT_HB_MucHocBongChiTiet,BASE TABLE
EDU_NUCE,dbo,_DM_HinhThucNopHoSoOnline,BASE TABLE
EDU_NUCE,dbo,DT_TongKetKhoaHoc,BASE TABLE
EDU_NUCE,dbo,CNCD_HoiDongXetDuyet,BASE TABLE
EDU_NUCE,dbo,EX_SinhVienDangNhapThi,BASE TABLE
EDU_NUCE,dbo,NK_KC_API_Deactives,BASE TABLE
EDU_NUCE,dbo,EX_EXT_DiaDiemThi,BASE TABLE
EDU_NUCE,dbo,DT_CTK_LoaiMonHoc,BASE TABLE
EDU_NUCE,dbo,TS_DuKienXetTuyenDH,BASE TABLE
EDU_NUCE,dbo,DM_DotDangKyMoMon,BASE TABLE
EDU_NUCE,dbo,TKB_ChamCongCongViecKhac,BASE TABLE
EDU_NUCE,dbo,KT_LOCK_KeHoachThu,BASE TABLE
EDU_NUCE,dbo,KT_TC_ChiTietKeHoachThu,BASE TABLE
EDU_NUCE,dbo,BC_ChotDuLieu,BASE TABLE
EDU_NUCE,dbo,DM_DanhMucCauHinhCotHienThi,BASE TABLE
EDU_NUCE,dbo,KS_TraLoi,BASE TABLE
EDU_NUCE,dbo,DT_SinhVienDongBoRenLuyen,BASE TABLE
EDU_NUCE,dbo,DT_MonHocModule,BASE TABLE
EDU_NUCE,dbo,ES_HistoryCapNhatBaiThiSinhVien,BASE TABLE
EDU_NUCE,dbo,DM_ChiTietDotNgoaiKhoa,BASE TABLE
EDU_NUCE,dbo,DM_LoaiHinhGiangDayChiTiet,BASE TABLE
EDU_NUCE,dbo,HT_Tracking,BASE TABLE
EDU_NUCE,dbo,DT_XuLyViPhamQuyCheThi,BASE TABLE
EDU_NUCE,dbo,DT_SinhVien,BASE TABLE
EDU_NUCE,dbo,DT_KhoaDiemHanhKiem,BASE TABLE
EDU_NUCE,dbo,NK_KC_API_PhanBoTienPhat,BASE TABLE
EDU_NUCE,dbo,_DM_TrangThaiHoSoThiSinh,BASE TABLE
EDU_NUCE,dbo,DM_KhungHoSo,BASE TABLE
EDU_NUCE,dbo,DT_DSSinhVienTotNghiep,BASE TABLE
EDU_NUCE,dbo,CNCD_HoiDongChiTiet,BASE TABLE
EDU_NUCE,dbo,QLTD_DM_MauDon,BASE TABLE
EDU_NUCE,dbo,EX_EXT_MonThiGiangVien,BASE TABLE
EDU_NUCE,dbo,EX_HistoryDoKho,BASE TABLE
EDU_NUCE,dbo,TS_HoSoNopOnline,BASE TABLE
EDU_NUCE,dbo,DM_DotDeXuatXetTotNghiep,BASE TABLE
EDU_NUCE,dbo,TKB_ChamCongLichHoc_QuyDoi,BASE TABLE
EDU_NUCE,dbo,KS_YKienSinhVien,BASE TABLE
EDU_NUCE,dbo,TMP_QuyDoiDiemTinChiIUH,BASE TABLE
EDU_NUCE,dbo,DT_SinhVienEx,BASE TABLE
EDU_NUCE,dbo,ES_HistoryResetDangNhap,BASE TABLE
EDU_NUCE,dbo,DM_DotNgoaiKhoa,BASE TABLE
EDU_NUCE,dbo,NK_KT_KC_NhatKyKetChuyen_log,BASE TABLE
EDU_NUCE,dbo,DTBD_ChucVuLopHoc,BASE TABLE
EDU_NUCE,dbo,DT_KhoiLuongCoVanHocTap,BASE TABLE
EDU_NUCE,dbo,DM_KhuVuc,BASE TABLE
EDU_NUCE,dbo,DM_LoaiDanhMucCauHinhCotHienThi,BASE TABLE
EDU_NUCE,dbo,CC_DangKyThiXepLop,BASE TABLE
EDU_NUCE,dbo,CNCD_DangKyChuyenDiem,BASE TABLE
EDU_NUCE,dbo,EX_ThiSinhDotThi,BASE TABLE
EDU_NUCE,dbo,TKB_ChamCongLichHoc_HeSoChamCong,BASE TABLE
EDU_NUCE,dbo,DT_HeLoaiHocChung,BASE TABLE
EDU_NUCE,dbo,TS_HoSoThiSinh,BASE TABLE
EDU_NUCE,dbo,KT_NC_DuKienThu,BASE TABLE
EDU_NUCE,dbo,DM_KinhPhiMienGiam,BASE TABLE
EDU_NUCE,dbo,DM_HoSoDeXuatXetTotNghiep,BASE TABLE
EDU_NUCE,dbo,DT_DashboardSinhVien,BASE TABLE
EDU_NUCE,dbo,KT_BangDonGiaTinChiChuan,BASE TABLE
EDU_NUCE,dbo,DTBD_KT_CongNo,BASE TABLE
EDU_NUCE,dbo,ES_LichThiChiTiet,BASE TABLE
EDU_NUCE,dbo,DM_HinhThucTSNhanHS,BASE TABLE
EDU_NUCE,dbo,TS_KetQuaXetTuyen_Tmp,BASE TABLE
EDU_NUCE,dbo,DTBD_CTK,BASE TABLE
EDU_NUCE,dbo,DT_KieuDonTuiDanhPhach,BASE TABLE
EDU_NUCE,dbo,DM_TinhChatCongNo,BASE TABLE
EDU_NUCE,dbo,DM_TruongTCCDDH,BASE TABLE
EDU_NUCE,dbo,DM_HoatDongNgoaiKhoa,BASE TABLE
EDU_NUCE,dbo,DM_BieuMauWeb,BASE TABLE
EDU_NUCE,dbo,TKB_DoiPhong,BASE TABLE
EDU_NUCE,dbo,EX_ThiSinhLichThi,BASE TABLE
EDU_NUCE,dbo,TS_LTDK_NhomThi,BASE TABLE
EDU_NUCE,dbo,EX_EXT_GiamThiKetThucThi,BASE TABLE
EDU_NUCE,dbo,TS_HoSoThiSinhLienKet,BASE TABLE
EDU_NUCE,dbo,DM_MonHocTuongTu,BASE TABLE
EDU_NUCE,dbo,DT_ChiTietDiemNoThanhPhan,BASE TABLE
EDU_NUCE,dbo,DM_LePhiThiLaiCoSo,BASE TABLE
EDU_NUCE,dbo,TC_HD_HopDong,BASE TABLE
EDU_NUCE,dbo,KT_BangGhiNo,BASE TABLE
EDU_NUCE,dbo,EX_EXT_DangNhapThi,BASE TABLE
EDU_NUCE,dbo,ES_LoaiGiayNhanDang,BASE TABLE
EDU_NUCE,dbo,KT_KeHoachThuChung,BASE TABLE
EDU_NUCE,dbo,DT_KieuDonTuiDanhPhachTotNghiep,BASE TABLE
EDU_NUCE,dbo,KT_KeHoachThuChungTheoLop,BASE TABLE
EDU_NUCE,dbo,TKB_ChamCongLichHoc_QuyDoiChiTiet,BASE TABLE
EDU_NUCE,dbo,KT_TC_KeHoachThu,BASE TABLE
EDU_NUCE,dbo,EX_Image,BASE TABLE
EDU_NUCE,dbo,DM_DonViToChucNgoaiKhoa,BASE TABLE
EDU_NUCE,dbo,DM_LoaiHoatDongNgoaiKhoa,BASE TABLE
EDU_NUCE,dbo,DM_ChucDanhHoiDong,BASE TABLE
EDU_NUCE,dbo,KS_KhaoSat_TMP,BASE TABLE
EDU_NUCE,dbo,DT_KetQuaHocTapChiTiet,BASE TABLE
EDU_NUCE,dbo,DTBD_CTK_BaiHocChiTiet,BASE TABLE
EDU_NUCE,dbo,EX_GiamThiKetThucThi,BASE TABLE
EDU_NUCE,dbo,TS_KetQuaThi,BASE TABLE
EDU_NUCE,dbo,EGOV_VanBanDen_LichSu,BASE TABLE
EDU_NUCE,dbo,DT_HoSoDeXuatXetTotNghiep,BASE TABLE
EDU_NUCE,dbo,DT_ThietLapTinhTongKetHocKyNamHoc,BASE TABLE
EDU_NUCE,dbo,EX_BaiThiSinhVien,BASE TABLE
EDU_NUCE,dbo,DM_LoaiHanhViViPham,BASE TABLE
EDU_NUCE,dbo,TC_HD_SinhVien,BASE TABLE
EDU_NUCE,dbo,KT_CauHinhThuPhiTuDo,BASE TABLE
EDU_NUCE,dbo,CC_DiemChungChiAnhVan,BASE TABLE
EDU_NUCE,dbo,EX_EXT_DiemThi,BASE TABLE
EDU_NUCE,dbo,DM_DonViCuDiHoc,BASE TABLE
EDU_NUCE,dbo,ES_LoaiGiayNhanDangChiTiet,BASE TABLE
EDU_NUCE,dbo,KS_TyLeDiem_TMP,BASE TABLE
EDU_NUCE,dbo,DM_ChiTietDotDeXuatThongTinSV,BASE TABLE
EDU_NUCE,dbo,DT_KS_CauHoi,BASE TABLE
EDU_NUCE,dbo,DM_NhomMienGiam,BASE TABLE
EDU_NUCE,dbo,NK_KC_Lemon_Invoice_Detail,BASE TABLE
EDU_NUCE,dbo,EX_HistoryDoKhoCauHoiCTG,BASE TABLE
EDU_NUCE,dbo,_DM_TieuChiTuyenSinh,BASE TABLE
EDU_NUCE,dbo,DM_MonHocRangBuoc,BASE TABLE
EDU_NUCE,dbo,CNCD_HoiDong,BASE TABLE
EDU_NUCE,dbo,TS_DanhSachThiSinh_TMP,BASE TABLE
EDU_NUCE,dbo,EX_ThoiGianXemLaiBaiThi,BASE TABLE
EDU_NUCE,dbo,DTBD_LopHoc,BASE TABLE
EDU_NUCE,dbo,DTBD_CTK_ChiTiet,BASE TABLE
EDU_NUCE,dbo,TS_KetQuaThiXetTuyenCD,BASE TABLE
EDU_NUCE,dbo,ASC_TamUng_DaXemThanhToan,BASE TABLE
EDU_NUCE,dbo,DT_HoSoSinhVienFile,BASE TABLE
EDU_NUCE,dbo,TS_LopTinh,BASE TABLE
EDU_NUCE,dbo,TKB_ChamCongLichThi,BASE TABLE
EDU_NUCE,dbo,NK_HuyPhieuTamThu,BASE TABLE
EDU_NUCE,dbo,DM_LoaiKhenThuong,BASE TABLE
EDU_NUCE,dbo,TS_KetQuaXetThu_Tmp,BASE TABLE
EDU_NUCE,dbo,EX_EXT_DiemThiChiTiet,BASE TABLE
EDU_NUCE,dbo,ES_LopHocPhanDaImportDiem,BASE TABLE
EDU_NUCE,dbo,DT_LoginSession,BASE TABLE
EDU_NUCE,dbo,DT_KS_CauTraLoi,BASE TABLE
EDU_NUCE,dbo,DM_TieuChuanXepLoaiDanhHieuLopHoc,BASE TABLE
EDU_NUCE,dbo,DT_ThongKeSinhVienDauCuoiKhoa,BASE TABLE
EDU_NUCE,dbo,TKB_HeSoHeDaoTao,BASE TABLE
EDU_NUCE,dbo,KT_ChuyenKhoanQuaNganHang,BASE TABLE
EDU_NUCE,dbo,DM_HeSoMonHoc,BASE TABLE
EDU_NUCE,dbo,DM_NgoaiNgu,BASE TABLE
EDU_NUCE,dbo,TS_ThiSinhTrungTuyen_TMP,BASE TABLE
EDU_NUCE,dbo,TKB_QuyDoiXepLichTuan,BASE TABLE
EDU_NUCE,dbo,TS_KetQuaThiXetTuyenDH,BASE TABLE
EDU_NUCE,dbo,KT_DonGiaMoLopTheoSiSoDangKy,BASE TABLE
EDU_NUCE,dbo,DT_SinhVienDeXuatXetTotNghiep,BASE TABLE
EDU_NUCE,dbo,TX_LichSuThanhToan,BASE TABLE
EDU_NUCE,dbo,DM_LoaiKhoanThuKhac,BASE TABLE
EDU_NUCE,dbo,_DM_ReplaceText,BASE TABLE
EDU_NUCE,dbo,TS_ThongTinLienHe,BASE TABLE
EDU_NUCE,dbo,NK_KC_Lemon_Receivable_Detail,BASE TABLE
EDU_NUCE,dbo,CC_DotMoLopLuyenThi,BASE TABLE
EDU_NUCE,dbo,EX_EXT_LogBaiThiThiSinh,BASE TABLE
EDU_NUCE,dbo,ES_MauGiayNhanDang,BASE TABLE
EDU_NUCE,dbo,KTX_TS_TheTaiSan,BASE TABLE
EDU_NUCE,dbo,DTBD_DangKyHocPhan,BASE TABLE
EDU_NUCE,dbo,OP_NganHangGachNoLog,BASE TABLE
EDU_NUCE,dbo,HT_LOCK_KT_SoThuHocPhi,BASE TABLE
EDU_NUCE,dbo,DT_KS_SinhVienTraLoi,BASE TABLE
EDU_NUCE,dbo,DT_GiaoTuiDeNhanTuiBai,BASE TABLE
EDU_NUCE,dbo,TS_PhanBoChiTieuChiTiet,BASE TABLE
EDU_NUCE,dbo,_DM_MonThiTuyenSinh,BASE TABLE
EDU_NUCE,dbo,QLTD_MauDon_CaiDatQuyTrinhChiTiet,BASE TABLE
EDU_NUCE,dbo,EX_DanhMuc,BASE TABLE
EDU_NUCE,dbo,KTX_TS_TaiSanGiuongHaoMon,BASE TABLE
EDU_NUCE,dbo,TS_KieuDonTuiDanhPhach,BASE TABLE
EDU_NUCE,dbo,TS_DM_QuyDoiDiemHe4,BASE TABLE
EDU_NUCE,dbo,EX_BaiThiSinhVienFile,BASE TABLE
EDU_NUCE,dbo,TKB_TrangThaiDangKyLopHocPhan,BASE TABLE
